Marital_status,Application_order,Admission_grade,Displaced,Debtor,Gender,Scholarship_holder,Age_at_enrollment,Status
1,1,119.4,1,0,1,0,20,Dropout
1,2,129.9,1,0,1,1,20,Graduate
1,2,113.4,1,0,1,1,19,Dropout
1,1,112.0,1,0,1,0,20,Dropout
1,1,140.0,0,0,1,0,24,Dropout
1,1,150.0,1,0,1,0,20,Graduate
1,1,150.0,0,0,1,0,23,Dropout
1,4,116.2,0,0,1,0,21,Graduate
1,2,120.4,1,0,1,0,20,Dropout
1,1,155.0,0,0,1,1,18,Graduate
1,3,123.4,1,0,1,0,18,Graduate
1,1,126.2,0,0,1,1,18,Graduate
1,1,120.5,1,0,1,0,19,Dropout
1,1,122.5,0,0,1,0,19,Graduate
1,1,139.2,1,1,1,0,33,Dropout
1,1,131.2,1,0,1,0,21,Graduate
2,1,120.0,0,1,1,0,25,Dropout
1,1,116.7,1,0,1,1,20,Dropout
1,1,150.0,1,0,1,1,22,Dropout
4,1,117.5,0,0,0,0,39,Graduate
1,2,137.6,1,0,1,1,21,Graduate
1,1,124.3,0,0,0,1,19,Graduate
1,1,116.0,0,0,0,1,26,Graduate
1,2,121.4,1,0,0,1,19,Graduate
1,1,142.8,1,0,0,1,20,Graduate
1,1,125.0,0,0,1,0,24,Dropout
1,6,126.1,1,0,1,0,20,Graduate
2,1,155.8,0,0,1,0,29,Graduate
1,1,116.0,0,0,1,0,20,Graduate
1,1,110.0,1,0,1,0,20,Dropout
1,1,97.2,1,0,1,1,24,Graduate
1,1,100.0,0,1,1,0,24,Dropout
1,1,140.0,0,0,1,0,23,Graduate
1,1,128.0,1,0,1,0,20,Graduate
1,2,115.3,1,0,1,0,19,Graduate
1,1,160.0,1,0,1,1,20,Graduate
1,1,133.1,0,0,1,0,18,Graduate
1,1,119.0,1,1,1,0,20,Dropout
2,1,156.0,1,0,1,0,33,Graduate
1,5,123.1,1,0,0,0,19,Dropout
1,1,136.1,1,0,1,0,19,Graduate
1,1,132.7,1,0,1,0,22,Graduate
1,1,128.2,0,0,0,0,39,Dropout
1,1,126.7,1,0,1,0,22,Dropout
1,1,156.3,1,0,1,1,19,Graduate
1,1,116.1,1,0,0,0,19,Graduate
1,1,123.8,1,0,0,0,19,Dropout
1,1,153.0,1,0,0,1,21,Graduate
1,1,140.0,1,0,0,0,39,Dropout
1,1,131.9,1,0,1,0,19,Graduate
1,1,140.0,1,1,1,0,24,Dropout
1,1,115.0,1,0,1,0,27,Dropout
2,1,168.0,0,0,1,0,29,Graduate
1,1,101.3,1,0,1,0,20,Dropout
1,1,122.6,0,0,1,0,21,Dropout
1,1,132.3,0,0,1,0,19,Graduate
1,1,111.7,0,1,1,0,19,Dropout
1,1,98.7,0,0,1,1,28,Graduate
1,1,140.0,1,0,0,0,21,Graduate
1,1,140.0,1,1,0,0,23,Dropout
1,3,133.8,1,0,0,0,18,Graduate
2,1,100.0,0,0,0,0,59,Graduate
1,1,130.8,1,0,0,0,18,Graduate
1,1,106.2,1,0,0,0,27,Dropout
1,1,125.6,1,0,0,1,18,Graduate
1,5,117.5,1,1,0,0,20,Dropout
2,1,122.5,0,0,0,0,32,Dropout
1,1,132.9,1,0,0,0,19,Dropout
2,1,103.0,0,0,0,0,41,Dropout
4,5,107.0,0,0,0,0,38,Dropout
1,1,100.0,0,0,1,0,35,Dropout
1,1,100.0,1,0,0,0,27,Dropout
1,1,131.3,1,0,0,0,19,Graduate
2,1,118.4,0,0,0,0,39,Dropout
2,1,100.0,0,0,0,0,37,Dropout
5,1,110.0,0,0,0,0,37,Dropout
2,1,100.0,0,0,0,1,35,Graduate
1,1,106.2,0,0,0,0,49,Graduate
1,1,110.0,0,0,0,0,52,Graduate
1,2,122.3,1,0,0,0,18,Graduate
1,1,112.5,0,0,0,1,30,Graduate
1,2,98.1,1,0,0,0,21,Graduate
1,1,140.2,1,0,1,0,20,Dropout
1,1,134.6,1,0,1,0,19,Dropout
1,3,126.8,1,0,1,0,18,Graduate
1,4,113.6,1,0,0,1,22,Graduate
1,6,126.6,1,0,0,1,19,Graduate
1,5,130.7,1,0,0,1,18,Graduate
1,2,105.9,1,0,1,0,21,Graduate
1,1,100.0,0,0,0,0,37,Dropout
1,1,120.0,0,1,1,0,38,Dropout
6,1,119.0,1,0,1,0,55,Dropout
5,1,110.0,0,1,0,0,28,Dropout
5,1,120.0,0,0,0,0,46,Graduate
1,4,119.8,1,0,0,0,22,Graduate
2,2,135.6,0,0,0,0,46,Dropout
1,3,136.3,1,1,0,0,18,Dropout
1,1,149.2,1,0,1,1,21,Graduate
1,1,100.0,0,0,0,0,34,Dropout
1,1,125.0,1,0,0,1,21,Dropout
1,1,131.0,1,0,0,1,18,Graduate
1,1,122.0,1,0,1,0,20,Graduate
1,1,118.0,1,0,1,0,19,Dropout
1,2,126.0,1,0,1,0,22,Graduate
1,1,120.0,0,0,1,0,23,Dropout
1,4,155.6,1,0,1,0,19,Dropout
1,3,127.3,1,1,1,1,19,Dropout
1,1,161.2,0,0,1,1,18,Graduate
1,1,140.9,1,0,1,0,18,Dropout
1,1,111.1,0,1,1,0,19,Dropout
1,4,149.9,1,0,1,0,18,Graduate
1,1,120.0,1,0,1,0,19,Graduate
1,1,120.0,0,1,1,0,27,Dropout
1,5,98.9,1,0,1,0,20,Graduate
1,6,136.3,1,0,1,0,18,Graduate
1,2,130.0,1,0,1,0,18,Graduate
1,1,141.5,1,0,1,0,18,Dropout
1,2,114.5,1,0,0,0,18,Graduate
1,1,100.0,1,0,0,0,37,Dropout
2,1,110.5,0,0,0,1,36,Graduate
2,1,101.0,1,0,0,0,26,Dropout
1,1,121.0,0,0,0,0,19,Graduate
1,1,95.0,1,0,0,0,24,Dropout
1,2,126.9,1,0,0,1,19,Dropout
1,1,116.3,1,0,0,1,20,Graduate
1,1,120.0,1,0,0,0,19,Graduate
1,1,123.6,1,0,0,0,21,Graduate
2,1,150.0,0,0,0,0,50,Dropout
2,1,120.0,0,0,0,0,47,Dropout
1,1,111.3,0,0,0,0,24,Dropout
1,1,150.0,0,0,0,0,48,Dropout
1,1,123.2,1,0,0,1,18,Graduate
1,1,130.0,1,0,1,0,32,Dropout
1,1,137.9,1,0,1,0,20,Dropout
1,1,100.0,0,1,1,0,24,Dropout
2,1,120.0,0,0,1,0,53,Graduate
2,1,131.0,0,1,1,0,42,Dropout
2,1,133.8,1,0,1,0,52,Graduate
2,1,150.0,0,0,1,0,49,Graduate
1,1,126.4,0,0,1,1,18,Graduate
2,1,154.0,1,0,1,0,37,Graduate
1,1,114.9,0,0,1,1,21,Graduate
1,1,110.0,0,1,1,0,26,Dropout
1,1,149.8,1,0,1,0,20,Graduate
1,4,117.9,1,0,0,1,19,Graduate
1,2,165.8,1,0,0,0,18,Graduate
1,5,127.6,1,0,0,0,18,Graduate
1,2,123.8,0,0,0,0,20,Graduate
1,4,126.1,1,0,0,0,20,Dropout
1,2,119.7,1,0,0,0,21,Dropout
1,2,121.6,1,0,0,0,22,Graduate
1,1,100.0,0,0,0,1,18,Graduate
1,5,127.6,1,0,0,0,18,Dropout
1,1,132.5,1,0,0,1,19,Graduate
1,3,131.0,1,0,0,0,18,Graduate
1,3,113.3,1,0,0,1,20,Graduate
1,2,121.9,1,0,0,0,20,Dropout
1,2,118.3,1,0,0,0,20,Graduate
1,1,118.8,0,0,0,0,19,Graduate
1,3,143.3,1,0,0,1,20,Graduate
1,1,155.7,1,0,0,0,27,Graduate
1,2,153.9,1,0,0,0,18,Graduate
1,1,137.8,0,0,0,0,18,Graduate
1,1,143.3,0,0,0,1,18,Graduate
1,1,123.2,0,0,0,0,20,Graduate
1,1,140.5,0,0,0,1,20,Graduate
1,4,130.0,1,0,0,0,18,Graduate
1,1,104.8,0,1,0,0,22,Dropout
1,1,132.5,0,1,0,1,22,Graduate
1,1,136.5,0,0,0,0,19,Graduate
1,1,130.0,1,0,0,0,21,Dropout
1,1,190.0,1,0,0,0,27,Graduate
1,4,128.5,1,0,0,0,18,Graduate
1,3,126.6,0,0,0,0,18,Dropout
1,1,131.6,1,0,1,0,19,Dropout
5,1,119.0,0,0,1,1,35,Graduate
1,1,127.6,0,0,1,0,23,Graduate
1,1,100.0,0,0,1,0,28,Dropout
1,2,117.7,1,1,1,0,20,Dropout
1,1,124.7,1,0,1,0,21,Dropout
1,3,124.5,1,0,1,0,18,Graduate
1,5,140.8,1,0,1,0,22,Graduate
1,3,111.9,1,0,1,0,21,Graduate
1,1,140.0,0,1,1,0,38,Dropout
1,4,123.8,1,0,1,0,19,Dropout
1,1,134.0,0,0,1,0,24,Dropout
1,3,130.8,1,0,1,0,19,Dropout
1,1,130.2,1,0,1,1,19,Graduate
1,1,147.6,0,0,1,0,31,Dropout
1,1,113.4,1,0,1,1,19,Graduate
1,1,133.7,1,0,1,0,22,Graduate
1,1,128.2,0,0,1,0,25,Dropout
1,1,161.0,1,0,1,0,18,Dropout
1,1,130.0,1,0,1,0,30,Dropout
1,1,156.3,0,0,1,1,18,Graduate
1,1,129.3,1,0,1,0,18,Graduate
1,6,129.3,0,0,1,0,18,Dropout
1,1,136.3,1,0,1,0,18,Graduate
1,1,140.0,0,0,1,1,25,Graduate
1,5,139.7,0,0,1,0,18,Dropout
1,1,105.0,0,0,1,0,25,Dropout
1,3,130.5,1,0,0,0,19,Graduate
1,3,131.5,1,0,0,1,20,Graduate
1,1,100.0,1,0,0,0,33,Dropout
1,4,130.2,1,0,0,1,18,Graduate
1,2,133.5,1,0,0,0,19,Graduate
1,4,133.2,1,0,0,1,20,Graduate
1,1,129.0,0,0,1,0,24,Dropout
1,1,100.0,0,0,1,0,24,Dropout
1,1,116.5,1,0,1,0,18,Graduate
1,2,124.2,1,0,0,1,18,Graduate
1,1,138.8,1,0,0,0,22,Graduate
1,1,126.4,1,0,0,1,18,Graduate
1,1,151.9,1,0,0,0,21,Graduate
2,1,120.0,1,0,0,0,38,Dropout
1,1,131.9,0,0,0,1,29,Graduate
1,1,131.7,1,0,0,0,18,Dropout
2,1,132.5,0,0,1,0,37,Graduate
1,3,116.5,0,0,1,0,20,Graduate
1,1,133.9,1,0,1,0,20,Dropout
2,1,145.4,0,1,1,0,40,Dropout
1,1,111.0,0,0,1,0,21,Dropout
1,1,120.0,0,0,1,0,21,Graduate
1,6,129.8,1,0,1,0,18,Graduate
1,1,130.0,0,0,1,0,27,Graduate
2,1,126.3,0,0,1,0,38,Dropout
1,1,137.8,0,0,1,0,18,Dropout
1,1,115.4,1,0,1,0,18,Dropout
1,1,110.0,0,1,1,0,19,Dropout
1,1,97.4,0,1,1,0,44,Dropout
1,1,130.0,1,0,1,0,26,Dropout
1,1,156.0,0,1,1,0,24,Dropout
1,1,126.1,1,0,1,0,27,Dropout
1,1,120.0,0,1,1,0,27,Dropout
1,1,105.2,1,0,1,0,25,Dropout
1,1,137.8,1,0,1,1,19,Graduate
1,5,116.0,1,1,1,0,20,Dropout
1,1,150.0,1,0,0,0,22,Dropout
1,4,118.0,1,0,0,0,19,Graduate
1,4,109.3,1,0,0,1,18,Graduate
1,2,119.3,1,1,0,0,20,Graduate
1,1,146.3,1,0,0,1,18,Dropout
1,1,161.5,0,0,1,0,36,Graduate
1,1,140.0,0,1,1,0,19,Graduate
1,1,142.2,0,0,1,1,21,Graduate
1,1,129.2,1,0,0,0,26,Dropout
1,1,100.0,0,1,0,0,29,Dropout
1,1,140.0,0,0,1,0,27,Dropout
1,2,136.9,1,0,0,1,19,Graduate
1,3,148.7,0,0,1,0,20,Dropout
2,1,133.0,0,0,1,0,33,Graduate
2,1,150.0,0,1,1,0,35,Dropout
1,1,98.0,1,0,1,0,23,Graduate
1,1,122.4,1,0,1,0,19,Graduate
1,5,112.0,1,0,1,1,21,Graduate
1,1,143.8,0,0,1,0,27,Dropout
1,2,138.0,0,0,1,0,28,Dropout
2,1,103.5,0,0,1,0,42,Dropout
1,1,140.0,0,0,1,0,27,Graduate
1,1,108.7,1,0,1,0,23,Dropout
1,3,115.9,1,0,1,1,18,Graduate
2,1,127.3,0,0,1,0,26,Graduate
1,4,138.7,0,0,1,0,18,Dropout
1,1,135.8,0,1,1,0,29,Dropout
1,1,134.6,1,0,1,0,22,Dropout
1,3,132.8,1,0,0,1,19,Graduate
1,1,155.5,1,0,0,1,18,Graduate
1,3,132.0,1,0,0,1,18,Dropout
1,1,110.0,0,1,0,0,40,Dropout
1,3,127.3,1,1,0,0,20,Dropout
1,3,126.0,1,0,1,0,18,Dropout
1,2,130.0,0,0,1,0,31,Graduate
1,2,118.8,0,0,1,1,18,Graduate
1,2,127.6,1,0,1,0,22,Dropout
1,1,112.1,0,1,1,0,38,Dropout
1,1,130.0,0,0,1,0,33,Dropout
1,1,121.4,0,0,1,0,18,Dropout
1,1,120.6,1,0,1,0,27,Graduate
1,1,126.5,0,0,1,0,26,Graduate
1,6,120.2,1,0,0,1,19,Graduate
2,1,120.0,0,0,1,0,44,Dropout
1,2,137.5,1,0,1,0,19,Graduate
1,1,127.9,1,0,1,0,20,Dropout
4,1,131.8,0,0,0,0,31,Graduate
1,1,129.0,1,0,0,0,25,Graduate
1,4,115.8,1,1,0,0,19,Dropout
1,3,126.4,1,0,0,0,18,Dropout
1,1,112.9,0,0,0,0,24,Dropout
1,1,111.6,0,0,0,0,20,Graduate
1,1,152.0,0,0,0,0,18,Graduate
1,1,132.6,0,0,0,1,18,Graduate
1,1,120.0,0,1,0,0,28,Dropout
1,1,142.8,0,1,0,0,18,Dropout
1,1,124.8,0,0,0,1,18,Graduate
1,2,126.3,1,0,0,1,18,Graduate
1,1,119.0,1,0,0,1,19,Dropout
1,1,124.9,0,0,0,1,19,Graduate
1,1,118.0,0,1,0,1,20,Graduate
2,1,100.0,0,0,0,0,34,Graduate
1,3,130.8,1,0,0,0,19,Graduate
1,1,110.0,1,0,0,0,24,Graduate
1,1,151.0,1,0,0,0,18,Dropout
1,1,131.0,1,0,1,0,19,Dropout
1,1,155.2,0,0,1,1,18,Graduate
1,6,119.7,1,1,1,0,19,Graduate
1,1,131.0,1,0,1,0,19,Dropout
1,1,116.9,0,0,1,0,19,Dropout
2,1,130.0,1,0,1,0,41,Dropout
1,2,137.8,0,0,1,0,19,Graduate
1,1,120.0,1,0,1,0,23,Dropout
1,1,133.0,0,0,1,0,18,Dropout
1,1,115.2,0,0,1,0,19,Graduate
1,1,160.0,1,0,1,0,20,Graduate
1,1,106.3,0,1,1,0,35,Dropout
4,2,103.0,0,0,1,0,34,Dropout
1,1,136.0,1,1,0,1,19,Graduate
1,1,146.5,1,1,1,0,22,Graduate
1,3,131.4,0,0,1,0,20,Graduate
2,1,137.0,0,1,1,0,30,Dropout
1,1,111.9,1,0,1,0,20,Dropout
1,1,131.2,1,0,1,0,18,Graduate
1,1,131.2,0,0,1,1,26,Dropout
1,1,140.0,0,0,1,0,26,Graduate
1,2,121.5,0,0,1,0,26,Dropout
1,1,153.5,0,1,1,0,31,Dropout
1,3,142.2,1,0,1,1,20,Graduate
1,1,131.1,1,0,1,0,19,Graduate
1,1,130.6,1,1,1,0,23,Dropout
1,6,115.0,1,0,1,1,20,Dropout
1,1,125.0,0,0,1,0,20,Graduate
1,1,97.5,1,0,1,0,29,Dropout
1,4,134.4,1,0,1,1,20,Graduate
1,1,118.8,0,0,1,0,24,Graduate
1,1,110.5,0,0,1,0,37,Dropout
1,5,123.3,1,0,1,0,18,Dropout
1,2,139.6,1,1,1,1,18,Dropout
1,1,138.8,0,0,1,0,18,Graduate
1,1,140.0,0,0,1,0,35,Dropout
1,1,118.2,0,0,0,0,19,Dropout
1,1,150.6,1,0,1,0,18,Graduate
1,1,126.0,1,0,0,0,19,Graduate
1,1,160.0,1,0,1,0,30,Dropout
2,1,160.0,0,1,1,0,51,Dropout
1,1,184.4,0,0,0,0,18,Graduate
1,1,156.0,1,0,0,0,18,Graduate
1,1,150.2,1,0,0,0,18,Graduate
1,5,126.3,1,0,0,1,18,Graduate
1,1,146.1,1,0,0,0,18,Dropout
1,1,116.8,1,0,0,0,23,Graduate
1,1,112.3,1,1,0,0,18,Dropout
1,1,155.3,1,0,0,0,18,Graduate
1,1,153.8,1,0,0,0,21,Graduate
1,1,110.0,0,1,0,0,20,Graduate
1,1,128.2,0,0,0,0,24,Graduate
1,1,120.4,1,0,0,0,18,Graduate
1,1,153.0,1,0,0,0,18,Graduate
1,1,117.9,1,0,0,0,19,Graduate
1,1,145.6,1,0,0,1,20,Graduate
1,6,119.8,1,0,0,0,18,Graduate
1,6,126.8,1,0,0,0,18,Graduate
1,1,137.3,1,0,0,0,19,Graduate
1,2,115.5,1,0,0,0,18,Graduate
1,2,127.5,1,0,0,0,20,Graduate
1,2,116.3,1,0,0,0,18,Graduate
2,3,113.2,0,1,0,0,18,Dropout
1,1,132.6,1,0,0,0,18,Graduate
1,4,132.0,1,0,0,0,18,Graduate
1,5,130.3,1,0,0,1,18,Graduate
1,4,116.7,1,0,0,0,20,Graduate
1,2,134.0,1,0,0,1,22,Graduate
1,2,139.2,1,0,0,0,18,Graduate
1,3,129.4,0,0,0,0,18,Graduate
1,1,125.6,0,1,0,1,18,Dropout
1,1,129.3,0,0,0,0,19,Graduate
1,1,128.4,1,0,0,1,19,Graduate
1,2,139.9,0,0,0,1,18,Graduate
1,3,128.5,1,0,0,1,18,Graduate
1,4,117.8,1,0,0,0,18,Graduate
1,1,115.1,1,0,0,0,19,Graduate
1,2,118.0,1,0,0,0,18,Graduate
1,1,120.0,0,0,0,1,25,Graduate
1,4,119.6,1,0,0,1,19,Graduate
1,6,133.2,1,0,0,0,18,Graduate
1,1,141.8,1,0,0,0,19,Graduate
2,1,130.3,0,0,0,0,18,Graduate
1,1,100.0,0,0,0,0,24,Dropout
1,2,114.6,1,0,0,0,21,Graduate
1,2,123.4,1,0,0,1,18,Graduate
1,1,116.4,1,0,0,0,18,Graduate
2,1,123.2,0,0,0,1,20,Graduate
1,1,123.7,1,0,0,0,19,Graduate
1,2,127.6,1,0,0,1,19,Dropout
1,4,117.1,1,0,0,0,30,Graduate
1,1,149.3,0,0,0,0,18,Graduate
1,1,125.6,1,0,0,0,18,Graduate
1,1,145.0,1,0,0,1,18,Graduate
1,1,115.0,0,0,0,0,20,Graduate
1,1,114.3,0,0,0,0,19,Dropout
1,2,126.0,1,0,0,0,19,Dropout
1,1,124.0,1,0,0,0,19,Dropout
1,4,122.6,1,0,0,1,18,Graduate
1,1,113.5,1,0,0,0,19,Graduate
1,1,140.0,0,0,0,0,25,Graduate
1,1,107.0,1,0,0,0,19,Dropout
1,1,124.2,1,1,0,1,19,Graduate
1,1,108.0,1,0,0,1,20,Graduate
1,2,115.2,1,0,0,1,20,Graduate
1,1,129.3,1,0,0,0,19,Graduate
1,1,120.0,1,0,0,0,31,Graduate
1,1,116.7,0,0,0,0,20,Graduate
1,4,121.1,1,0,0,0,18,Graduate
1,1,123.3,1,0,0,1,20,Graduate
1,2,129.4,0,0,0,1,19,Dropout
1,1,119.9,0,0,0,1,21,Graduate
1,4,131.6,1,0,0,0,18,Graduate
1,1,120.0,1,0,0,0,21,Dropout
1,1,143.0,0,0,0,0,20,Graduate
1,1,119.2,1,0,0,1,18,Graduate
1,1,124.3,1,0,0,1,18,Graduate
1,1,111.1,1,0,0,1,18,Graduate
1,1,150.0,1,0,0,1,21,Graduate
1,1,147.3,0,0,0,0,18,Graduate
1,1,147.5,1,0,0,1,18,Graduate
1,2,108.0,1,0,0,1,20,Graduate
2,1,130.0,0,0,0,1,32,Graduate
1,2,109.0,1,0,0,1,23,Graduate
1,1,121.2,0,0,0,0,18,Graduate
1,1,140.0,1,0,0,0,34,Dropout
1,1,125.9,0,0,0,0,21,Graduate
1,1,121.5,1,0,0,1,20,Dropout
1,5,121.5,1,0,0,0,18,Graduate
1,1,132.4,1,0,0,0,18,Graduate
1,1,122.4,0,0,0,0,18,Graduate
1,1,110.0,1,0,0,0,24,Dropout
1,1,120.4,0,1,0,0,32,Graduate
1,1,105.0,1,1,0,0,24,Dropout
1,1,137.8,0,0,0,1,18,Dropout
1,1,118.0,0,0,0,0,28,Graduate
1,5,122.1,1,0,0,1,18,Dropout
1,1,140.0,1,0,0,0,24,Dropout
1,1,143.2,0,0,0,0,19,Graduate
2,1,120.5,0,0,0,0,44,Graduate
1,3,119.5,1,0,0,1,18,Graduate
1,1,147.5,1,0,0,0,18,Graduate
1,6,129.6,0,0,0,0,22,Dropout
1,1,126.1,0,0,0,1,18,Graduate
2,1,160.0,0,0,0,0,44,Graduate
5,1,105.5,0,1,0,0,33,Dropout
2,1,95.5,0,1,0,0,32,Dropout
2,1,107.5,0,0,0,0,35,Dropout
1,1,106.1,1,0,0,0,20,Graduate
1,1,116.3,1,0,0,0,24,Graduate
1,1,137.4,0,0,0,0,19,Graduate
1,2,144.1,1,0,1,1,19,Graduate
1,1,107.8,1,0,1,0,27,Dropout
1,1,128.2,0,0,0,0,30,Dropout
1,4,117.0,1,0,1,0,21,Dropout
1,1,110.4,1,0,1,0,19,Graduate
1,1,100.0,0,0,1,0,18,Graduate
1,1,117.0,1,0,1,0,21,Graduate
1,1,128.0,1,0,0,1,19,Graduate
1,1,122.1,1,0,1,0,18,Graduate
1,2,133.4,1,0,0,0,19,Graduate
4,1,112.0,0,1,0,0,45,Dropout
1,1,130.0,1,0,0,0,26,Graduate
2,2,100.0,1,0,1,0,51,Dropout
2,1,162.0,0,1,1,1,49,Graduate
1,1,131.4,1,0,1,0,22,Dropout
2,1,128.2,0,0,0,0,33,Dropout
1,1,148.9,0,0,0,0,20,Graduate
1,4,128.4,1,0,0,1,18,Graduate
1,5,120.3,1,1,0,0,20,Dropout
2,1,100.0,0,0,0,0,37,Graduate
1,1,126.1,1,0,1,0,18,Graduate
1,3,111.7,1,0,0,0,19,Graduate
1,1,140.0,1,0,0,0,21,Graduate
1,2,122.2,0,0,0,0,20,Graduate
1,2,118.7,1,0,0,0,19,Dropout
1,2,121.5,1,0,0,0,20,Dropout
1,4,134.5,1,0,0,0,18,Graduate
1,4,127.0,1,0,0,0,19,Graduate
1,1,114.2,0,0,0,0,18,Graduate
1,1,125.3,1,0,0,1,18,Graduate
1,2,120.4,1,0,0,0,18,Dropout
1,2,130.5,1,0,0,1,18,Graduate
1,1,125.5,1,0,0,1,19,Graduate
1,1,133.8,0,1,0,1,24,Graduate
1,1,130.5,1,0,0,1,21,Graduate
1,1,140.0,0,1,0,0,20,Dropout
1,6,119.4,1,0,0,1,19,Graduate
1,5,121.3,1,0,0,1,19,Graduate
1,3,126.3,1,0,0,0,18,Graduate
1,1,111.6,1,0,0,0,19,Graduate
1,4,111.3,1,0,0,0,21,Graduate
1,2,122.5,1,0,0,1,19,Graduate
1,5,116.5,1,0,0,1,18,Graduate
1,5,132.0,1,0,0,1,17,Graduate
1,6,117.0,1,0,1,0,23,Dropout
1,1,116.5,1,0,0,0,19,Graduate
1,1,121.5,1,0,0,0,18,Graduate
1,1,105.0,1,0,0,0,20,Graduate
1,3,121.3,1,0,0,1,19,Graduate
1,1,136.1,1,0,0,1,18,Graduate
1,2,123.6,0,0,0,1,19,Graduate
1,4,129.0,1,0,0,0,19,Graduate
1,1,136.8,1,0,0,0,18,Graduate
1,2,133.4,1,0,0,0,18,Graduate
1,5,136.0,1,0,0,1,19,Graduate
1,1,125.8,0,0,0,1,19,Graduate
1,1,120.5,0,0,0,0,19,Graduate
1,2,130.2,1,0,0,0,21,Graduate
1,3,135.9,1,0,0,0,18,Graduate
1,1,116.5,0,0,0,1,19,Graduate
1,4,124.0,0,0,0,0,18,Dropout
1,1,140.0,0,0,0,0,30,Dropout
1,1,150.9,1,0,0,0,18,Dropout
1,3,127.3,1,0,0,1,20,Graduate
1,1,100.0,0,1,0,0,25,Dropout
1,5,128.8,1,0,0,0,18,Graduate
1,1,140.8,0,0,0,0,18,Graduate
1,1,138.0,1,0,0,0,18,Graduate
1,1,132.9,1,0,0,0,29,Dropout
1,1,140.0,0,0,0,0,20,Graduate
1,1,140.0,0,0,0,0,26,Dropout
1,2,99.3,1,0,0,0,21,Graduate
1,1,119.3,0,0,0,1,19,Graduate
1,2,113.2,1,1,0,0,19,Dropout
1,1,123.0,0,1,0,0,20,Graduate
1,6,127.2,1,0,0,1,18,Graduate
1,2,141.0,1,0,0,0,20,Dropout
1,1,121.7,0,0,0,1,20,Graduate
1,1,142.5,1,0,0,0,18,Graduate
1,1,150.0,1,0,0,0,22,Graduate
1,1,134.5,1,0,0,1,19,Graduate
1,2,129.5,1,0,0,0,18,Graduate
1,1,113.2,1,1,0,0,20,Graduate
1,1,140.2,1,0,0,0,18,Dropout
1,2,119.2,1,0,0,0,21,Dropout
1,1,140.7,0,0,0,0,19,Graduate
1,5,142.3,1,0,0,0,18,Dropout
1,4,129.9,1,0,0,0,18,Graduate
1,1,104.1,1,1,0,1,21,Dropout
1,1,122.4,0,1,0,0,19,Graduate
1,1,120.6,1,0,0,1,19,Graduate
1,3,112.4,1,0,0,0,19,Dropout
1,1,157.9,0,0,0,0,18,Graduate
1,1,125.9,0,0,0,1,19,Dropout
1,2,118.4,1,0,0,1,20,Dropout
1,3,130.8,1,0,0,0,18,Dropout
1,1,176.7,1,0,0,1,19,Dropout
1,1,156.8,1,0,0,0,18,Graduate
1,1,128.0,0,0,0,1,19,Graduate
1,2,113.8,1,0,0,0,20,Graduate
1,5,120.8,1,0,0,1,19,Graduate
1,3,130.8,1,0,0,0,18,Graduate
1,1,101.0,0,1,0,0,25,Dropout
1,5,126.1,1,0,0,0,18,Graduate
1,5,113.8,1,0,0,0,19,Graduate
1,2,118.3,1,0,0,1,19,Graduate
1,1,127.9,0,1,0,1,20,Dropout
1,4,117.9,1,0,0,0,20,Graduate
1,1,115.7,1,0,0,0,21,Graduate
1,2,141.0,1,0,0,0,19,Graduate
2,1,120.0,0,0,0,0,42,Graduate
1,1,131.1,0,0,0,1,19,Graduate
1,6,117.8,1,0,0,0,18,Graduate
1,1,140.0,1,0,0,0,21,Graduate
1,1,108.0,0,0,0,1,20,Graduate
1,1,122.9,1,0,0,0,20,Graduate
1,4,126.0,1,0,0,0,19,Graduate
1,1,134.0,0,0,0,0,21,Graduate
1,1,134.3,1,0,0,0,19,Graduate
1,1,138.7,0,0,0,1,19,Graduate
1,1,160.0,1,0,0,0,22,Graduate
1,2,111.0,0,0,0,0,21,Graduate
1,4,128.5,1,0,0,1,18,Dropout
1,4,133.0,0,0,0,1,20,Graduate
1,2,114.6,1,1,0,0,18,Dropout
1,1,104.1,0,0,0,0,20,Dropout
1,4,127.6,1,0,0,0,23,Graduate
1,2,151.0,1,0,0,0,18,Graduate
1,1,135.7,1,0,0,0,20,Graduate
1,1,137.8,1,0,0,1,18,Graduate
1,6,117.3,1,0,0,0,20,Graduate
1,2,121.2,1,0,0,0,18,Graduate
1,1,129.3,1,0,0,0,20,Graduate
1,5,123.0,1,0,0,0,19,Graduate
1,1,140.0,0,0,0,0,21,Graduate
2,1,140.0,0,0,0,0,33,Graduate
1,1,144.6,0,1,0,0,24,Dropout
1,1,118.3,0,0,0,1,20,Graduate
1,1,153.6,1,0,0,0,18,Graduate
1,4,158.3,1,0,0,0,18,Graduate
1,1,100.0,0,1,0,0,29,Dropout
1,1,134.9,0,0,0,0,18,Graduate
1,3,142.0,1,0,0,0,19,Graduate
1,1,127.3,1,0,0,0,19,Dropout
1,1,116.5,0,0,0,1,18,Graduate
1,1,138.6,0,0,0,1,19,Graduate
1,1,133.0,0,0,0,0,20,Dropout
1,1,118.0,1,0,0,1,19,Graduate
1,6,128.5,1,0,0,1,18,Graduate
1,1,129.9,0,0,0,1,19,Graduate
1,4,125.8,0,1,1,0,20,Dropout
1,6,124.7,1,0,1,0,18,Dropout
1,1,154.9,0,1,1,0,35,Dropout
